team,opponent,goals_for,goals_against,xg_for,xg_against,shots_for,shots_against,penalty_minutes,home,win,loss,goal_diff,xg_diff
guatemala,pakistan,2,4,2.208,3.563,23,36,12,0,0,1,-2,-1.355
serbia,philippines,2,3,3.7500999999999998,1.9162000000000001,31,21,6,0,0,1,-1,1.8338999999999996
usa,france,0,3,1.7559,3.596,16,24,22,0,0,1,-3,-1.8401
pakistan,mexico,2,1,2.9556,2.7092,27,25,14,0,1,0,1,0.24639999999999995
canada,brazil,4,7,1.5866,4.6565,19,35,17,0,0,1,-3,-3.0699000000000005
switzerland,iceland,1,7,0.9444,3.7774,12,32,18,0,0,1,-6,-2.833
rwanda,uk,3,4,2.9492000000000003,4.7965,28,38,30,0,0,1,-1,-1.8472999999999997
indonesia,netherlands,1,2,2.0378,2.6133,23,26,6,0,0,1,-1,-0.5755000000000003
south_korea,mexico,0,4,1.7237,2.3731,18,21,10,0,0,1,-4,-0.6494
morocco,new_zealand,2,5,1.3256999999999999,3.7612,14,34,14,0,0,1,-3,-2.4355
singapore,peru,3,7,3.2345,4.3651,30,38,14,0,0,1,-4,-1.1305999999999998
thailand,philippines,5,4,2.6694,2.5275,22,27,14,0,1,0,1,0.14190000000000014
guatemala,mongolia,2,1,3.9669,2.2592,39,28,20,0,1,0,1,1.7077
mexico,pakistan,0,6,1.9651999999999998,4.5464,18,33,25,0,0,1,-6,-2.5812000000000004
brazil,mexico,6,1,3.2121000000000004,2.7186999999999997,27,28,8,0,1,0,5,0.4934000000000007
new_zealand,brazil,2,3,3.5941,3.3454,30,26,14,0,0,1,-1,0.24869999999999992
oman,ethiopia,3,7,3.9402,4.806,37,33,37,0,0,1,-4,-0.8658000000000001
peru,new_zealand,1,2,2.893,2.0691,23,20,8,0,0,1,-1,0.8238999999999996
china,panama,4,1,3.6477,2.4669000000000003,32,22,12,0,1,0,3,1.1807999999999996
usa,serbia,2,7,1.9691999999999998,4.300599999999999,21,34,26,0,0,1,-5,-2.3313999999999995
morocco,canada,0,4,2.0136,4.865399999999999,23,44,20,0,0,1,-4,-2.8517999999999994
kazakhstan,iceland,1,2,2.1149,2.8505,22,26,10,0,0,1,-1,-0.7355999999999998
germany,indonesia,2,4,2.4301,3.2008,19,25,22,0,0,1,-2,-0.7707000000000002
saudi_arabia,vietnam,2,5,3.5167,2.7883,27,27,8,0,0,1,-3,0.7284000000000002
france,switzerland,0,2,2.4745,1.2708,24,13,10,0,0,1,-2,1.2037
south_korea,netherlands,4,5,2.3279,4.2459999999999996,29,29,24,0,0,1,-1,-1.9180999999999995
rwanda,philippines,0,4,2.9265999999999996,2.5223,26,26,8,0,0,1,-4,0.40429999999999966
uae,uk,3,1,2.1164,3.0211,19,21,8,0,1,0,2,-0.9047000000000001
rwanda,brazil,0,3,1.9921,2.4804,24,18,13,0,0,1,-3,-0.48829999999999996
singapore,india,4,3,4.8877,3.7095,48,37,12,0,1,0,1,1.1782
uk,saudi_arabia,4,5,2.7782,4.4168,25,32,14,0,0,1,-1,-1.6386000000000003
china,vietnam,5,3,3.2683,4.3604,25,34,20,0,1,0,2,-1.0921000000000003
switzerland,france,3,4,1.9225,2.8584,23,24,18,0,0,1,-1,-0.9359
india,kazakhstan,2,1,2.3593,3.9229000000000003,26,35,10,0,1,0,1,-1.5636
ethiopia,mongolia,6,2,3.2625,2.2509,31,26,12,0,1,0,4,1.0116
netherlands,oman,3,1,2.7207,1.6708,25,16,12,0,1,0,2,1.0498999999999998
canada,panama,5,4,3.7975000000000003,3.0571,32,27,14,0,1,0,1,0.7404000000000002
singapore,guatemala,3,2,2.0254,4.0120000000000005,21,33,16,0,1,0,1,-1.9866000000000006
india,oman,4,1,1.8717,2.5179,18,23,12,0,1,0,3,-0.6462000000000001
uae,iceland,3,2,2.9983000000000004,3.2652,27,28,14,0,1,0,1,-0.2668999999999997
thailand,new_zealand,2,1,3.1083,1.8622,23,21,4,0,1,0,1,1.2460999999999998
rwanda,philippines,1,4,2.575,3.1452,25,28,28,0,0,1,-3,-0.5701999999999998
mexico,china,4,3,2.7602,2.7252,26,25,22,0,1,0,1,0.03500000000000014
saudi_arabia,indonesia,3,2,2.5393,2.1599,26,21,10,0,1,0,1,0.37939999999999996
brazil,ethiopia,3,1,3.163,2.7948999999999997,30,30,12,0,1,0,2,0.3681000000000001
singapore,kazakhstan,3,1,2.5232,2.1752000000000002,21,20,12,0,1,0,2,0.34799999999999986
south_korea,india,6,3,3.5297,2.4907,35,20,14,0,1,0,3,1.0390000000000001
vietnam,morocco,3,5,2.1705,4.2935,23,36,22,0,0,1,-2,-2.1229999999999998
usa,guatemala,2,6,2.4292,3.9877,34,34,16,0,0,1,-4,-1.5585
vietnam,uk,5,4,2.9291,3.8033,28,29,20,0,1,0,1,-0.8742000000000001
pakistan,peru,3,2,3.9513,3.0736,33,28,12,0,1,0,1,0.8776999999999999
france,panama,0,5,2.6001,2.9765,24,21,14,0,0,1,-5,-0.3764000000000003
canada,oman,3,2,1.9947,2.6681999999999997,20,23,10,0,1,0,1,-0.6734999999999998
iceland,uk,0,2,3.751,3.2777999999999996,34,27,12,0,0,1,-2,0.4732000000000003
uae,germany,6,2,3.3817,1.4814,31,14,8,0,1,0,4,1.9002999999999999
serbia,mongolia,2,1,3.5492,2.9834,32,35,17,0,1,0,1,0.5657999999999999
netherlands,switzerland,2,0,2.6894,1.7052,24,18,10,0,1,0,2,0.9842
india,china,1,4,2.0683,3.3621999999999996,24,29,8,0,0,1,-3,-1.2938999999999998
morocco,saudi_arabia,0,4,2.7426,2.3729,29,25,4,0,0,1,-4,0.3696999999999999
rwanda,mexico,3,4,2.2127,2.8487,24,29,20,0,0,1,-1,-0.6360000000000001
france,thailand,4,5,4.1225,3.1379,31,23,10,0,0,1,-1,0.9845999999999995
serbia,uae,1,2,2.0307,2.4453,22,26,8,0,0,1,-1,-0.4146000000000001
pakistan,panama,4,3,2.4871,3.2525,22,26,6,0,1,0,1,-0.7654000000000001
ethiopia,canada,4,2,3.7757,2.5682,31,25,12,0,1,0,2,1.2075
philippines,guatemala,2,3,2.2884,3.1435999999999997,32,27,18,0,0,1,-1,-0.8551999999999995
usa,germany,7,3,3.9954,3.9229000000000003,33,33,12,0,1,0,4,0.07249999999999979
oman,brazil,1,2,2.5872,4.1721,28,28,20,0,0,1,-1,-1.5849000000000002
indonesia,south_korea,7,3,3.4256,2.2328,33,23,2,0,1,0,4,1.1928
uk,france,3,5,3.3006,3.5366,28,28,12,0,0,1,-2,-0.23599999999999977
iceland,thailand,1,5,2.904,3.6693,26,32,8,0,0,1,-4,-0.7652999999999999
switzerland,new_zealand,2,3,4.6888000000000005,2.5506,34,18,24,0,0,1,-1,2.1382000000000003
peru,philippines,0,1,2.1473,2.9396,20,29,20,0,0,1,-1,-0.7923
vietnam,kazakhstan,1,2,3.031,5.7669,27,45,22,0,0,1,-1,-2.7358999999999996
mongolia,singapore,4,3,3.3802,3.6531000000000002,36,27,18,0,1,0,1,-0.27290000000000036
netherlands,peru,2,1,2.3372,2.936,23,31,12,0,1,0,1,-0.5987999999999998
south_korea,serbia,1,4,2.6442,2.7184,31,25,10,0,0,1,-3,-0.07419999999999982
saudi_arabia,kazakhstan,1,2,2.4847,1.6976000000000002,21,15,12,0,0,1,-1,0.7870999999999999
morocco,thailand,1,6,2.2519,3.2072,24,30,8,0,0,1,-5,-0.9552999999999998
peru,rwanda,4,2,3.5465999999999998,2.1867,33,20,10,0,1,0,2,1.3598999999999997
iceland,pakistan,5,0,2.3304,2.8982,20,24,20,0,1,0,5,-0.5678000000000001
uk,panama,5,4,3.2557,3.4339,30,26,14,0,1,0,1,-0.17819999999999991
switzerland,new_zealand,3,6,3.2215,2.3417,28,21,14,0,0,1,-3,0.8797999999999999
vietnam,india,3,4,2.211,3.5978,22,31,10,0,0,1,-1,-1.3868
china,canada,4,1,2.6961999999999997,3.5139,21,37,6,0,1,0,3,-0.8177000000000003
indonesia,vietnam,5,3,3.7832,3.8434,34,32,8,0,1,0,2,-0.06020000000000003
germany,philippines,3,2,3.8101,3.1042,31,31,10,0,1,0,1,0.7058999999999997
ethiopia,brazil,3,6,3.3205,4.1467,35,33,12,0,0,1,-3,-0.8262
india,usa,3,4,2.9802,2.5624000000000002,26,24,16,0,0,1,-1,0.4177999999999997
mongolia,oman,3,2,2.4951,4.2196,23,32,8,0,1,0,1,-1.7245
guatemala,uae,2,3,3.8059000000000003,2.9905,35,27,18,0,0,1,-1,0.8154000000000003
mexico,netherlands,2,3,3.5212,2.9057,40,27,26,0,0,1,-1,0.6154999999999999
france,singapore,1,2,2.9097,3.5197000000000003,25,25,14,0,0,1,-1,-0.6100000000000003
thailand,germany,4,3,3.9891,4.299799999999999,29,34,20,0,1,0,1,-0.3106999999999993
canada,saudi_arabia,2,3,2.6092,3.1115,26,28,8,0,0,1,-1,-0.5023
oman,canada,4,3,3.4375,3.2208,28,24,14,0,1,0,1,0.2166999999999999
pakistan,saudi_arabia,4,1,3.0368,2.7008,30,21,14,0,1,0,3,0.33599999999999985
serbia,kazakhstan,2,4,3.1984,2.6997,28,27,10,0,0,1,-2,0.4986999999999999
ethiopia,rwanda,4,3,2.8632,3.2561,23,27,24,0,1,0,1,-0.3929
singapore,mongolia,3,7,2.4184,3.9680000000000004,23,36,18,0,0,1,-4,-1.5496000000000003
indonesia,peru,3,2,2.6575,2.6074,25,25,10,0,1,0,1,0.05010000000000003
china,morocco,0,1,2.6563,2.3291,29,28,4,0,0,1,-1,0.32719999999999994
guatemala,panama,6,5,3.2145,3.7024,32,32,16,0,1,0,1,-0.4878999999999998
usa,india,0,2,1.538,3.2500999999999998,15,28,20,0,0,1,-2,-1.7120999999999997
philippines,south_korea,3,4,2.8085,5.1832,27,47,20,0,0,1,-1,-2.3747000000000003
morocco,france,2,3,3.0509,3.4075,27,31,12,0,0,1,-1,-0.35660000000000025
iceland,germany,4,5,3.0934,2.9139,26,27,14,0,0,1,-1,0.1795
iceland,mexico,2,4,1.7979,4.2481,19,34,22,0,0,1,-2,-2.4501999999999997
new_zealand,switzerland,3,4,4.9784999999999995,3.7707,44,38,12,0,0,1,-1,1.2077999999999993
vietnam,netherlands,3,2,1.9585000000000001,3.6823,23,28,23,0,1,0,1,-1.7238
iceland,switzerland,1,0,2.4045,2.2958000000000003,24,20,18,0,1,0,1,0.1086999999999998
netherlands,philippines,2,3,1.8174,2.3075,16,27,12,0,0,1,-1,-0.4901000000000002
uae,china,0,2,2.4989,2.4751,23,24,12,0,0,1,-2,0.023800000000000043
brazil,thailand,6,3,2.8873,3.7417999999999996,25,33,14,0,1,0,3,-0.8544999999999994
india,usa,3,4,3.6565,4.1051,34,31,18,0,0,1,-1,-0.44860000000000033
guatemala,serbia,6,1,2.4396,3.1249000000000002,26,35,22,0,1,0,5,-0.6853000000000002
usa,india,4,5,3.3559,2.9416,32,28,14,0,0,1,-1,0.4142999999999999
pakistan,serbia,1,5,2.8301,3.1109,29,27,12,0,0,1,-4,-0.28080000000000016
china,germany,3,2,3.8446000000000002,2.3107,30,19,18,0,1,0,1,1.5339
mexico,peru,2,1,2.0703,2.2736,21,24,10,0,1,0,1,-0.20330000000000004
uae,pakistan,0,4,1.9813,2.9742,19,29,14,0,0,1,-4,-0.9929000000000001
netherlands,guatemala,0,4,2.505,2.3145,30,25,8,0,0,1,-4,0.1905000000000001
thailand,france,1,2,2.2197,2.8247999999999998,17,27,16,0,0,1,-1,-0.6050999999999997
rwanda,saudi_arabia,2,4,2.7359,3.867,26,30,20,0,0,1,-2,-1.1311
uk,ethiopia,6,1,3.0854999999999997,3.0923,25,27,10,0,1,0,5,-0.006800000000000139
south_korea,kazakhstan,0,5,1.3887,4.1695,13,35,24,0,0,1,-5,-2.7808
morocco,oman,5,6,3.2666999999999997,3.3498,32,30,12,0,0,1,-1,-0.0831000000000004
indonesia,philippines,3,4,2.5261,3.3724,25,28,20,0,0,1,-1,-0.8462999999999998
mongolia,ethiopia,1,2,2.0284999999999997,3.0645,24,28,10,0,0,1,-1,-1.036
new_zealand,singapore,1,6,3.2443999999999997,4.9532,30,35,22,0,0,1,-5,-1.7088
panama,serbia,5,4,3.7805999999999997,3.0437,34,29,6,0,1,0,1,0.7368999999999999
iceland,canada,7,3,3.55,3.9868,32,34,20,0,1,0,4,-0.4368000000000003
vietnam,switzerland,0,1,2.1896,3.4053,22,27,14,0,0,1,-1,-1.2157
brazil,mongolia,4,3,2.1799,2.9786,15,32,14,0,1,0,1,-0.7987000000000002
saudi_arabia,rwanda,0,6,1.8239,2.8146,16,29,10,0,0,1,-6,-0.9906999999999999
thailand,germany,4,3,3.6186,2.9486,28,28,10,0,1,0,1,0.6699999999999999
china,france,2,1,2.6376999999999997,3.4705,24,30,22,0,1,0,1,-0.8328000000000002
pakistan,ethiopia,3,2,3.7580999999999998,3.9555,36,34,32,0,1,0,1,-0.19740000000000002
brazil,indonesia,4,3,2.4152,2.1241,22,23,18,0,1,0,1,0.29110000000000014
usa,uae,3,4,3.075,2.4256,28,25,14,0,0,1,-1,0.6494
uae,peru,1,0,2.0852,3.652,21,33,8,0,1,0,1,-1.5668000000000002
serbia,mexico,1,2,3.231,3.9560999999999997,36,35,16,0,0,1,-1,-0.7250999999999999
india,new_zealand,2,0,1.8871,4.3979,19,37,16,0,1,0,2,-2.5107999999999997
mongolia,canada,1,2,2.3226,2.1998,27,21,8,0,0,1,-1,0.1227999999999998
usa,netherlands,3,7,1.5973000000000002,6.4725,18,40,36,0,0,1,-4,-4.8751999999999995
kazakhstan,singapore,2,5,3.2418,3.0717,34,27,8,0,0,1,-3,0.17010000000000014
vietnam,guatemala,3,2,2.5019,2.4452,28,20,10,0,1,0,1,0.056700000000000195
south_korea,iceland,2,8,1.6396,5.439,18,37,37,0,0,1,-6,-3.7994000000000003
panama,philippines,6,5,4.2474,2.0289,35,23,0,0,1,0,1,2.2184999999999997
oman,morocco,0,4,1.8033000000000001,3.5059,23,31,12,0,0,1,-4,-1.7026
new_zealand,oman,1,2,3.5362,2.3993,26,21,14,0,0,1,-1,1.1368999999999998
uk,switzerland,0,2,2.7894,2.4679,23,24,8,0,0,1,-2,0.3214999999999999
france,india,2,4,3.0723000000000003,3.3458,31,30,14,0,0,1,-2,-0.27349999999999985
philippines,china,0,4,1.7106,3.8232,20,32,12,0,0,1,-4,-2.1126
peru,new_zealand,4,0,2.6502,1.8833,24,19,8,0,1,0,4,0.7668999999999999
vietnam,saudi_arabia,1,0,3.0850999999999997,2.5715,29,21,14,0,1,0,1,0.5135999999999998
netherlands,morocco,4,5,3.1845,3.6181,32,37,10,0,0,1,-1,-0.4336000000000002
south_korea,rwanda,3,2,3.8026,2.7139,30,23,10,0,1,0,1,1.0886999999999998
ethiopia,iceland,3,0,2.213,3.1789,23,32,8,0,1,0,3,-0.9659
switzerland,uk,1,5,1.6054,3.7244,19,30,16,0,0,1,-4,-2.119
mongolia,pakistan,0,5,1.5301,3.3201,19,29,20,0,0,1,-5,-1.79
uk,brazil,0,1,3.3295,2.3157,32,18,4,0,0,1,-1,1.0137999999999998
serbia,thailand,1,3,2.7911,4.1261,25,37,14,0,0,1,-2,-1.335
usa,panama,1,6,1.9467999999999999,2.9585,15,23,12,0,0,1,-5,-1.0117
guatemala,brazil,2,3,2.0723,3.373,22,31,18,0,0,1,-1,-1.3007000000000004
indonesia,mexico,3,1,2.2965999999999998,2.8215,22,26,4,0,1,0,2,-0.5249000000000001
singapore,uae,4,1,2.3744,3.2648,21,25,24,0,1,0,3,-0.8904000000000001
kazakhstan,oman,3,4,3.6954,4.5285,30,36,22,0,0,1,-1,-0.8331000000000004
germany,canada,3,2,1.6838,2.324,15,19,10,0,1,0,1,-0.6401999999999999
morocco,rwanda,3,5,3.2036,2.838,35,26,14,0,0,1,-2,0.3655999999999997
vietnam,peru,0,4,1.345,2.5224,16,23,14,0,0,1,-4,-1.1774000000000002
mongolia,thailand,2,1,2.3616,3.267,22,21,20,0,1,0,1,-0.9053999999999998
rwanda,guatemala,1,3,2.5611,3.1877,25,27,25,0,0,1,-2,-0.6265999999999998
usa,iceland,3,2,3.4806999999999997,2.643,36,22,16,0,1,0,1,0.8376999999999999
ethiopia,saudi_arabia,2,3,2.8939,3.1295,29,27,20,0,0,1,-1,-0.23560000000000025
china,indonesia,3,2,3.7605000000000004,3.8886000000000003,31,40,22,0,1,0,1,-0.12809999999999988
mexico,uk,2,5,4.4326,3.144,39,29,10,0,0,1,-3,1.2885999999999997
india,kazakhstan,3,2,2.5155000000000003,2.3061,24,26,4,0,1,0,1,0.20940000000000047
south_korea,france,3,4,2.5624000000000002,3.0114,21,26,8,0,0,1,-1,-0.44899999999999984
oman,guatemala,3,4,3.5897,3.3118,34,29,22,0,0,1,-1,0.27790000000000026
germany,pakistan,1,3,2.4274,3.1545,20,25,14,0,0,1,-2,-0.7271000000000001
new_zealand,panama,1,2,3.0373,2.6637,28,24,12,0,0,1,-1,0.37360000000000015
philippines,canada,1,0,2.7747,2.464,27,23,12,0,1,0,1,0.3107000000000002
morocco,kazakhstan,5,6,2.4802,2.5223,24,28,22,0,0,1,-1,-0.042100000000000026
serbia,brazil,1,3,3.8097999999999996,3.0917000000000003,29,27,8,0,0,1,-2,0.7180999999999993
switzerland,singapore,2,8,3.1473,4.5704,31,35,20,0,0,1,-6,-1.4231000000000003
netherlands,uae,1,2,2.6323,3.0571,26,30,22,0,0,1,-1,-0.4248000000000003
new_zealand,thailand,3,5,3.0252,3.1774,30,22,20,0,0,1,-2,-0.1522000000000001
kazakhstan,morocco,3,4,2.2093,3.2594000000000003,26,27,12,0,0,1,-1,-1.0501000000000005
ethiopia,rwanda,5,2,3.0189000000000004,3.5613,27,32,20,0,1,0,3,-0.5423999999999998
saudi_arabia,uae,2,1,2.0069,2.12,22,20,10,0,1,0,1,-0.1131000000000002
france,pakistan,3,2,2.3317,3.2012,19,24,15,0,1,0,1,-0.8694999999999999
singapore,switzerland,2,3,3.0572,3.2851,31,34,20,0,0,1,-1,-0.2279
iceland,peru,3,6,3.3434,3.4101,30,28,18,0,0,1,-3,-0.06669999999999998
indonesia,switzerland,4,3,1.9003,2.4529,20,30,6,0,1,0,1,-0.5526
south_korea,oman,4,5,3.2446,3.6117,33,30,26,0,0,1,-1,-0.36709999999999976
mongolia,china,1,0,2.2573,2.8176,27,22,14,0,1,0,1,-0.5603000000000002
brazil,guatemala,2,3,4.3628,3.1683,40,34,12,0,0,1,-1,1.1945000000000001
vietnam,philippines,4,0,2.9801,1.8754,28,18,10,0,1,0,4,1.1047000000000002
serbia,mexico,5,1,3.6952,3.2704,37,32,10,0,1,0,4,0.42479999999999984
usa,canada,4,5,2.9464,4.1659999999999995,26,37,10,0,0,1,-1,-1.2195999999999994
indonesia,netherlands,0,1,1.7716,1.6891,19,16,10,0,0,1,-1,0.08250000000000002
india,panama,2,3,3.1611,2.5187,31,26,6,0,0,1,-1,0.6423999999999999
germany,uk,2,7,1.3323,3.6304,13,27,8,0,0,1,-5,-2.2981
brazil,rwanda,6,5,3.3545,4.4714,26,43,12,0,1,0,1,-1.1169000000000002
singapore,netherlands,2,4,2.5566,4.2118,25,36,12,0,0,1,-2,-1.6552000000000002
mexico,saudi_arabia,3,2,3.891,2.6489,34,25,10,0,1,0,1,1.2421000000000002
guatemala,philippines,0,1,3.7931,2.1111,32,26,10,0,0,1,-1,1.682
indonesia,china,3,1,2.5376,3.5907,32,28,12,0,1,0,2,-1.0531000000000001
india,france,3,0,3.0215,2.0599,22,21,10,0,1,0,3,0.9616000000000002
serbia,south_korea,4,1,4.9805,2.9377999999999997,37,31,10,0,1,0,3,2.0427000000000004
mongolia,ethiopia,1,5,1.3734,2.729,19,27,12,0,0,1,-4,-1.3556000000000001
oman,panama,3,4,3.5795,4.2234,30,33,18,0,0,1,-1,-0.6438999999999999
morocco,singapore,4,5,4.9094999999999995,3.265,43,32,10,0,0,1,-1,1.6444999999999994
uk,peru,2,3,2.9609,3.0616,29,27,12,0,0,1,-1,-0.10069999999999979
netherlands,canada,5,1,3.6623,2.9596,26,26,17,0,1,0,4,0.7027000000000001
iceland,peru,3,4,2.3901000000000003,4.8049,26,42,24,0,0,1,-1,-2.4147999999999996
south_korea,mexico,2,3,2.2328,4.0512,22,32,22,0,0,1,-1,-1.8183999999999996
usa,new_zealand,0,5,2.692,3.6523,24,32,17,0,0,1,-5,-0.9602999999999997
switzerland,iceland,1,2,2.2574,2.8726,28,29,10,0,0,1,-1,-0.6151999999999997
germany,thailand,4,2,2.5771,2.763,24,21,8,0,1,0,2,-0.18589999999999973
pakistan,vietnam,3,4,3.3357,3.7083999999999997,27,29,26,0,0,1,-1,-0.3726999999999996
kazakhstan,uae,1,0,1.3655000000000002,1.9653999999999998,15,18,6,0,1,0,1,-0.5998999999999997
uae,kazakhstan,6,3,3.2803,2.6772,27,30,14,0,1,0,3,0.6031
oman,vietnam,3,4,3.4582,2.5566,29,23,10,0,0,1,-1,0.9016000000000002
singapore,panama,3,8,3.064,6.2626,28,41,24,0,0,1,-5,-3.1986
indonesia,canada,1,0,2.7591,2.0789,30,20,2,0,1,0,1,0.6802000000000001
new_zealand,saudi_arabia,1,5,2.3918,2.9937,26,24,16,0,0,1,-4,-0.6019000000000001
thailand,uk,1,4,2.9684999999999997,2.7761,25,22,18,0,0,1,-3,0.19239999999999968
south_korea,switzerland,3,2,3.1815,2.3479,25,24,8,0,1,0,1,0.8336000000000001
france,netherlands,2,0,2.1021,1.6994,22,15,8,0,1,0,2,0.40270000000000006
guatemala,ethiopia,2,3,3.2926,2.8534,32,31,16,0,0,1,-1,0.43920000000000003
brazil,germany,6,2,3.8768,1.7247999999999999,30,19,10,0,1,0,4,2.152
peru,uk,3,2,4.2378,3.8296,37,29,18,0,1,0,1,0.4081999999999999
mexico,india,1,2,3.401,2.897,32,34,16,0,0,1,-1,0.504
serbia,thailand,4,5,4.0761,3.2055,33,30,10,0,0,1,-1,0.8706000000000005
indonesia,saudi_arabia,1,2,4.2124999999999995,3.7575000000000003,37,35,18,0,0,1,-1,0.4549999999999992
uk,india,3,6,2.511,3.8836,24,38,8,0,0,1,-3,-1.3725999999999998
france,rwanda,0,3,3.5354,2.4854000000000003,29,24,8,0,0,1,-3,1.0499999999999998
new_zealand,pakistan,3,6,1.702,5.3972,16,39,18,0,0,1,-3,-3.6952
south_korea,germany,4,5,2.5202999999999998,3.2492,21,29,12,0,0,1,-1,-0.7289000000000003
china,kazakhstan,2,1,1.9755,2.364,17,25,10,0,1,0,1,-0.38849999999999985
iceland,ethiopia,2,3,2.4332,2.9888,25,27,18,0,0,1,-1,-0.5556000000000001
pakistan,oman,5,3,5.744199999999999,2.9782,43,25,14,0,1,0,2,2.765999999999999
new_zealand,netherlands,3,2,2.3725,2.7296,26,27,10,0,1,0,1,-0.3571
panama,philippines,2,1,2.5903,3.3605,29,30,12,0,1,0,1,-0.7702
vietnam,usa,3,2,2.1642,2.8922,22,23,14,0,1,0,1,-0.7279999999999998
mexico,brazil,4,1,2.2670999999999997,2.8517,23,26,14,0,1,0,3,-0.5846000000000005
guatemala,morocco,4,3,3.4834,2.1125,36,25,16,0,1,0,1,1.3709000000000002
mongolia,canada,0,4,1.3021,3.6536999999999997,14,31,14,0,0,1,-4,-2.3515999999999995
ethiopia,oman,1,2,3.0988,3.0274,23,28,18,0,0,1,-1,0.07140000000000013
singapore,uae,3,0,2.6271999999999998,2.3442,24,22,12,0,1,0,3,0.2829999999999999
france,saudi_arabia,1,3,2.1004,2.2813,20,20,16,0,0,1,-2,-0.18089999999999984
serbia,usa,4,6,4.042,3.7286,34,35,12,0,0,1,-2,0.3133999999999997
vietnam,mongolia,3,2,2.6189,2.3004,24,24,12,0,1,0,1,0.3185000000000002
peru,india,5,1,1.4968,4.6717,18,40,18,0,1,0,4,-3.1749000000000005
rwanda,south_korea,1,6,2.1498,4.0564,20,32,20,0,0,1,-5,-1.9066
mexico,ethiopia,4,5,3.6055,3.8587,30,31,14,0,0,1,-1,-0.25319999999999965
panama,uae,3,2,4.2981,2.2121,39,23,8,0,1,0,1,2.086
philippines,indonesia,6,1,2.5016,2.038,25,23,10,0,1,0,5,0.4636
switzerland,brazil,2,3,2.9881,4.0999,36,32,24,0,0,1,-1,-1.1117999999999997
saudi_arabia,iceland,4,3,2.6107,3.4536,26,30,14,0,1,0,1,-0.8428999999999998
china,guatemala,0,6,2.0647,3.1043,22,31,12,0,0,1,-6,-1.0395999999999996
netherlands,oman,2,0,1.6392,2.7592,16,27,6,0,1,0,2,-1.1199999999999999
iceland,morocco,4,3,2.0473,3.3988,23,27,14,0,1,0,1,-1.3515000000000001
thailand,pakistan,3,4,3.1484,3.6174999999999997,27,31,16,0,0,1,-1,-0.46909999999999963
singapore,new_zealand,2,3,3.6412,4.2036999999999995,34,39,16,0,0,1,-1,-0.5624999999999996
uk,germany,1,4,2.7475,2.9541,23,25,8,0,0,1,-3,-0.2065999999999999
saudi_arabia,guatemala,2,0,2.1673999999999998,3.6294,22,31,8,0,1,0,2,-1.4620000000000002
vietnam,serbia,3,4,4.6318,5.7572,48,47,16,0,0,1,-1,-1.1254
philippines,thailand,0,5,2.0236,2.768,24,24,6,0,0,1,-5,-0.7443999999999997
india,rwanda,3,2,1.482,2.4186,20,24,4,0,1,0,1,-0.9366000000000001
morocco,france,5,4,6.3128,4.2088,57,43,10,0,1,0,1,2.104
pakistan,morocco,6,7,3.0878,3.7706,31,30,26,0,0,1,-1,-0.6827999999999999
panama,south_korea,5,3,3.1760999999999995,2.3984,25,24,6,0,1,0,2,0.7776999999999994
iceland,new_zealand,2,0,2.5393,3.7617999999999996,21,33,20,0,1,0,2,-1.2224999999999997
mongolia,germany,4,5,1.7792999999999999,5.0524000000000004,19,41,18,0,0,1,-1,-3.2731000000000003
ethiopia,netherlands,1,4,1.5316,3.6414999999999997,18,26,20,0,0,1,-3,-2.1098999999999997
oman,singapore,4,6,3.0676,6.4507,25,44,32,0,0,1,-2,-3.3831
china,uk,3,2,3.5646999999999998,2.3346,28,21,6,0,1,0,1,1.2300999999999997
switzerland,canada,5,1,4.6299,2.3814,34,22,18,0,1,0,4,2.2485
indonesia,france,4,5,1.3691,3.5861,14,28,13,0,0,1,-1,-2.217
kazakhstan,peru,4,5,1.8034,3.1633,20,26,14,0,0,1,-1,-1.3599
peru,indonesia,3,2,2.4469,1.8014000000000001,25,17,12,0,1,0,1,0.6454999999999997
usa,mexico,2,1,1.3728000000000002,4.5264999999999995,15,39,12,0,1,0,1,-3.1536999999999993
uae,brazil,2,8,1.3464,5.3846,15,39,20,0,0,1,-6,-4.0382
guatemala,saudi_arabia,3,2,2.4648000000000003,2.0295,26,20,8,0,1,0,1,0.43530000000000024
thailand,rwanda,4,3,4.1201,2.7621,29,27,10,0,1,0,1,1.3579999999999997
morocco,new_zealand,1,2,1.8687,2.3356,17,29,12,0,0,1,-1,-0.46689999999999987
mexico,serbia,5,4,5.9656,2.7247000000000003,54,27,12,0,1,0,1,3.2409
indonesia,pakistan,1,2,2.3761,3.9607,21,28,14,0,0,1,-1,-1.5846
vietnam,china,4,0,4.3976,3.2878,34,22,12,0,1,0,4,1.1098
philippines,switzerland,0,1,1.8208,2.6397,18,28,21,0,0,1,-1,-0.8189
panama,mongolia,3,2,1.8762,2.6211,17,23,10,0,1,0,1,-0.7449000000000001
serbia,south_korea,5,6,2.8134,3.6105,24,38,16,0,0,1,-1,-0.7970999999999999
ethiopia,canada,3,6,1.9331,2.7165,18,27,8,0,0,1,-3,-0.7833999999999999
uk,kazakhstan,3,4,4.2754,2.3557,33,22,10,0,0,1,-1,1.9197000000000002
netherlands,india,4,3,3.2184,2.8806,28,33,10,0,1,0,1,0.3378000000000001
